1.875419999999999865e-01 4.153060000000000085e-03 3.350790000000000084e-04 6.784370000000000022e-07 -9.434269999999999543e-12 -3.243329999999999966e-08 -3.953419999999999930e-12 2.279999999999999805e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.005369999999999930e-01 6.836840000000000278e-03 1.897540000000000077e-03 6.910889999999999828e-05 1.770760000000000035e-08 4.247779999999999673e-06 1.768490000000000042e-08 1.620000000000000107e+00 1.270000000000000018e+00 1.260000000000000009e+00 1.000000000000000000e+00
1.702140000000000042e-01 1.828399999999999991e-03 2.016010000000000100e-04 1.495369999999999976e-07 -1.173989999999999878e-13 2.031249999999999991e-09 8.126130000000000232e-13 1.919999999999999929e+00 1.399999999999999911e+00 1.239999999999999991e+00 1.000000000000000000e+00
2.231059999999999988e-01 1.106290000000000051e-02 1.183580000000000049e-03 1.133299999999999974e-05 1.299669999999999918e-09 -2.686670000000000062e-07 1.834199999999999984e-10 2.169999999999999929e+00 1.290000000000000036e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.248370000000000091e-01 1.122420000000000015e-02 9.881099999999999432e-04 1.992159999999999913e-05 8.826820000000000131e-10 1.267109999999999969e-06 2.651999999999999941e-09 1.040000000000000036e+00 1.280000000000000027e+00 1.320000000000000062e+00 1.000000000000000000e+00
1.843889999999999973e-01 3.559899999999999957e-03 5.527839999999999577e-04 1.676580000000000048e-06 5.095089999999999851e-11 -4.111500000000000123e-08 -3.017820000000000161e-12 2.149999999999999911e+00 1.340000000000000080e+00 1.300000000000000044e+00 1.000000000000000000e+00
2.317329999999999945e-01 1.010759999999999957e-02 1.363920000000000020e-03 1.234420000000000016e-04 -2.295549999999999998e-09 9.427749999999999648e-06 5.059929999999999835e-08 2.350000000000000089e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.760969999999999813e-01 1.339680000000000037e-02 1.075079999999999959e-03 1.022789999999999984e-03 -2.724060000000000042e-08 6.847120000000000268e-05 1.072160000000000040e-06 2.240000000000000213e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.231059999999999988e-01 1.106290000000000051e-02 1.183580000000000049e-03 1.133299999999999974e-05 1.299669999999999918e-09 -2.686670000000000062e-07 1.834199999999999984e-10 2.169999999999999929e+00 1.290000000000000036e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.303320000000000090e-01 1.265960000000000002e-02 1.534989999999999966e-03 1.225909999999999923e-05 1.526500000000000054e-09 6.906219999999999753e-08 7.055579999999999742e-10 2.250000000000000000e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
1.936410000000000076e-01 6.434839999999999831e-03 6.582159999999999877e-04 2.794719999999999815e-06 -3.463929999999999923e-11 -2.240269999999999982e-07 -1.147510000000000001e-10 2.350000000000000089e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
4.085340000000000082e-01 6.021359999999999907e-02 7.358599999999999863e-03 8.787240000000000253e-05 -1.883609999999999951e-08 -2.022060000000000085e-05 6.810360000000000375e-08 1.000000000000000000e+00 1.300000000000000044e+00 1.320000000000000062e+00 1.000000000000000000e+00
2.235189999999999955e-01 1.085530000000000002e-02 1.154349999999999951e-03 7.198419999999999428e-05 -1.771309999999999997e-08 7.230070000000000049e-06 1.080840000000000002e-08 1.590000000000000080e+00 1.179999999999999938e+00 1.330000000000000071e+00 1.000000000000000000e+00
3.045200000000000129e-01 2.500020000000000020e-02 1.716239999999999953e-03 8.662599999999999901e-04 -9.463840000000000390e-07 1.322390000000000056e-04 4.690380000000000208e-07 5.400000000000000355e-01 1.270000000000000018e+00 1.270000000000000018e+00 1.000000000000000000e+00
1.831490000000000062e-01 4.509850000000000143e-03 5.536750000000000005e-04 6.502119999999999675e-06 3.463410000000000244e-10 3.772460000000000152e-07 1.795829999999999888e-10 2.089999999999999858e+00 1.290000000000000036e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.426649999999999918e-01 1.452849999999999975e-02 2.671419999999999871e-03 2.245239999999999869e-05 -5.491140000000000127e-09 -1.975260000000000126e-06 2.894980000000000171e-10 1.540000000000000036e+00 1.110000000000000098e+00 1.320000000000000062e+00 1.000000000000000000e+00
2.317329999999999945e-01 1.010759999999999957e-02 1.363920000000000020e-03 1.234420000000000016e-04 -2.295549999999999998e-09 9.427749999999999648e-06 5.059929999999999835e-08 2.350000000000000089e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.988700000000000245e-01 2.511340000000000100e-02 2.242909999999999869e-03 1.133340000000000042e-03 -1.006949999999999947e-06 1.718489999999999872e-04 1.500379999999999939e-06 1.379999999999999893e+00 1.250000000000000000e+00 1.320000000000000062e+00 1.000000000000000000e+00
2.612059999999999937e-01 1.614200000000000010e-02 1.984430000000000135e-03 3.564589999999999968e-04 5.407939999999999918e-08 3.582329999999999971e-05 2.948829999999999810e-07 2.350000000000000089e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.184439999999999993e-01 1.088120000000000059e-02 2.202470000000000209e-03 3.126169999999999920e-05 5.636990000000000404e-09 2.240180000000000039e-06 5.959349999999999692e-09 8.000000000000000444e-01 1.300000000000000044e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.123299999999999910e-01 1.001980000000000058e-02 1.039189999999999949e-03 9.483240000000000365e-06 8.400709999999999573e-11 -8.667430000000000209e-07 -9.376640000000000823e-10 2.229999999999999982e+00 1.280000000000000027e+00 1.290000000000000036e+00 1.000000000000000000e+00
2.101709999999999967e-01 8.789579999999999962e-03 7.456319999999999788e-04 3.346419999999999717e-05 2.426440000000000153e-09 1.668640000000000045e-06 4.696270000000000369e-09 1.699999999999999956e+00 1.320000000000000062e+00 1.300000000000000044e+00 1.000000000000000000e+00
2.760969999999999813e-01 1.339680000000000037e-02 1.075079999999999959e-03 1.022789999999999984e-03 -2.724060000000000042e-08 6.847120000000000268e-05 1.072160000000000040e-06 2.240000000000000213e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
1.875419999999999865e-01 4.153060000000000085e-03 3.350790000000000084e-04 6.784370000000000022e-07 -9.434269999999999543e-12 -3.243329999999999966e-08 -3.953419999999999930e-12 2.279999999999999805e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
1.990830000000000100e-01 7.605119999999999936e-03 8.197369999999999613e-04 2.607649999999999928e-06 8.389629999999999907e-11 -1.783369999999999908e-07 -8.658339999999999799e-11 1.689999999999999947e+00 1.260000000000000009e+00 1.290000000000000036e+00 1.000000000000000000e+00
3.183489999999999931e-01 2.921539999999999901e-02 1.876379999999999975e-03 1.006500000000000016e-03 -3.354919999999999975e-07 1.498829999999999878e-04 1.341880000000000102e-06 2.080000000000000071e+00 1.300000000000000044e+00 1.270000000000000018e+00 1.000000000000000000e+00
2.311149999999999871e-01 1.261879999999999946e-02 1.357689999999999939e-03 1.001509999999999971e-04 -1.950809999999999801e-09 7.894539999999999804e-06 3.687900000000000221e-08 5.999999999999999778e-01 1.310000000000000053e+00 1.260000000000000009e+00 1.000000000000000000e+00
4.837790000000000146e-01 6.264590000000000436e-02 7.262519999999999740e-03 7.943069999999999992e-03 -1.805860000000000020e-05 1.933199999999999936e-03 5.756279999999999714e-05 3.499999999999999778e-01 1.280000000000000027e+00 1.270000000000000018e+00 1.000000000000000000e+00
3.002210000000000156e-01 2.509590000000000085e-02 2.224690000000000088e-03 4.728140000000000034e-04 -3.948529999999999954e-07 7.190169999999999634e-05 2.814940000000000191e-07 2.080000000000000071e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
5.307169999999999943e-01 6.190169999999999700e-02 5.156359999999999590e-03 7.689729999999999656e-03 -8.008669999999999675e-06 1.360180000000000113e-04 4.775469999999999867e-05 2.200000000000000178e+00 1.290000000000000036e+00 1.270000000000000018e+00 1.000000000000000000e+00
2.225719999999999921e-01 4.152900000000000168e-03 6.659209999999999826e-04 3.244049999999999950e-04 4.873949999999999780e-08 -1.932399999999999998e-05 1.426850000000000101e-07 9.799999999999999822e-01 1.229999999999999982e+00 1.330000000000000071e+00 1.000000000000000000e+00
2.231059999999999988e-01 1.106290000000000051e-02 1.183580000000000049e-03 1.133299999999999974e-05 1.299669999999999918e-09 -2.686670000000000062e-07 1.834199999999999984e-10 2.169999999999999929e+00 1.290000000000000036e+00 1.280000000000000027e+00 1.000000000000000000e+00
1.955409999999999926e-01 5.967789999999999727e-03 7.302930000000000229e-04 1.438950000000000004e-05 -4.724850000000000491e-10 -2.088090000000000138e-08 1.397369999999999901e-09 2.279999999999999805e+00 1.280000000000000027e+00 1.280000000000000027e+00 1.000000000000000000e+00
2.184439999999999993e-01 1.088120000000000059e-02 2.202470000000000209e-03 3.126169999999999920e-05 5.636990000000000404e-09 2.240180000000000039e-06 5.959349999999999692e-09 8.000000000000000444e-01 1.300000000000000044e+00 1.280000000000000027e+00 1.000000000000000000e+00
4.085340000000000082e-01 6.021359999999999907e-02 7.358599999999999863e-03 8.787240000000000253e-05 -1.883609999999999951e-08 -2.022060000000000085e-05 6.810360000000000375e-08 1.000000000000000000e+00 1.300000000000000044e+00 1.320000000000000062e+00 1.000000000000000000e+00
1.843889999999999973e-01 3.559899999999999957e-03 5.527839999999999577e-04 1.676580000000000048e-06 5.095089999999999851e-11 -4.111500000000000123e-08 -3.017820000000000161e-12 2.149999999999999911e+00 1.340000000000000080e+00 1.300000000000000044e+00 1.000000000000000000e+00
2.643690000000000206e-01 4.136250000000000343e-02 7.213350000000000317e-04 2.772270000000000073e-04 1.236449999999999931e-07 5.501399999999999877e-05 -8.990439999999999407e-09 2.200000000000000178e+00 1.280000000000000027e+00 1.290000000000000036e+00 0.000000000000000000e+00
2.969890000000000030e-01 5.850040000000000101e-02 8.876049999999999695e-04 4.273769999999999978e-04 2.626320000000000187e-07 1.021219999999999957e-04 1.766080000000000089e-08 1.360000000000000098e+00 1.030000000000000027e+00 1.790000000000000036e+00 0.000000000000000000e+00
2.594719999999999804e-01 3.832139999999999852e-02 1.042619999999999962e-03 3.614690000000000047e-04 2.217999999999999876e-07 7.016560000000000462e-05 -6.886010000000000295e-09 1.370000000000000107e+00 1.169999999999999929e+00 1.360000000000000098e+00 0.000000000000000000e+00
2.539350000000000218e-01 3.480239999999999723e-02 1.195780000000000020e-03 5.093149999999999848e-04 3.965450000000000082e-07 9.492230000000000426e-05 -2.712209999999999840e-08 1.580000000000000071e+00 1.340000000000000080e+00 1.270000000000000018e+00 0.000000000000000000e+00
2.434890000000000110e-01 3.038309999999999969e-02 2.424559999999999975e-04 1.002210000000000015e-04 1.559549999999999893e-08 1.745790000000000102e-05 -9.187600000000000409e-10 1.649999999999999911e+00 1.290000000000000036e+00 1.290000000000000036e+00 0.000000000000000000e+00
2.594719999999999804e-01 3.832139999999999852e-02 1.042619999999999962e-03 3.614690000000000047e-04 2.217999999999999876e-07 7.016560000000000462e-05 -6.886010000000000295e-09 1.370000000000000107e+00 1.169999999999999929e+00 1.360000000000000098e+00 0.000000000000000000e+00
4.558800000000000074e-01 1.791649999999999909e-01 2.389189999999999803e-03 1.397519999999999969e-03 2.536570000000000009e-06 5.543949999999999529e-04 -2.949760000000000071e-07 1.500000000000000000e+00 1.280000000000000027e+00 1.260000000000000009e+00 0.000000000000000000e+00
2.683630000000000182e-01 4.351170000000000038e-02 8.482350000000000263e-04 3.692720000000000247e-04 2.066529999999999910e-07 7.698269999999999733e-05 2.647869999999999874e-09 2.180000000000000160e+00 1.280000000000000027e+00 1.290000000000000036e+00 0.000000000000000000e+00
3.444429999999999992e-01 6.462750000000000439e-02 8.200170000000000332e-04 3.065109999999999797e-03 4.510649999999999749e-06 5.598789999999999973e-04 1.807660000000000028e-06 1.949999999999999956e+00 1.280000000000000027e+00 1.300000000000000044e+00 0.000000000000000000e+00
3.444429999999999992e-01 6.462750000000000439e-02 8.200170000000000332e-04 3.065109999999999797e-03 4.510649999999999749e-06 5.598789999999999973e-04 1.807660000000000028e-06 1.949999999999999956e+00 1.280000000000000027e+00 1.300000000000000044e+00 0.000000000000000000e+00
2.688360000000000194e-01 4.344470000000000276e-02 1.406619999999999919e-03 5.912380000000000066e-04 5.391769999999999582e-07 1.232340000000000063e-04 -1.412129999999999962e-09 8.100000000000000533e-01 1.260000000000000009e+00 1.300000000000000044e+00 0.000000000000000000e+00
2.907710000000000017e-01 5.405410000000000076e-02 1.978600000000000064e-03 8.579749999999999703e-04 1.117000000000000063e-06 1.978539999999999932e-04 4.403439999999999758e-08 2.270000000000000018e+00 1.280000000000000027e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.124929999999999874e-01 1.792509999999999937e-02 6.299950000000000558e-05 1.161119999999999989e-05 3.139240000000000215e-10 1.531200000000000053e-06 -8.461710000000000706e-12 1.399999999999999911e+00 1.149999999999999911e+00 1.370000000000000107e+00 0.000000000000000000e+00
2.962890000000000246e-01 5.881449999999999873e-02 8.625059999999999715e-04 3.898490000000000007e-04 2.260339999999999976e-07 9.447909999999999468e-05 3.475480000000000079e-09 2.100000000000000089e+00 1.280000000000000027e+00 1.290000000000000036e+00 0.000000000000000000e+00
3.089239999999999764e-01 6.357089999999999963e-02 9.075150000000000144e-04 3.689310000000000224e-04 2.134640000000000115e-07 9.301870000000000440e-05 2.048649999999999951e-09 2.009999999999999787e+00 1.290000000000000036e+00 1.280000000000000027e+00 0.000000000000000000e+00
3.071579999999999866e-01 6.310640000000000693e-02 3.393900000000000150e-04 2.054280000000000125e-04 5.411179999999999754e-08 5.156640000000000149e-05 -3.763119999999999719e-09 2.040000000000000036e+00 1.290000000000000036e+00 1.280000000000000027e+00 0.000000000000000000e+00
4.226449999999999929e-01 1.176809999999999939e-01 1.769580000000000111e-02 1.073920000000000083e-02 1.480259999999999953e-04 3.649519999999999847e-03 -2.318019999999999789e-06 2.209999999999999964e+00 1.280000000000000027e+00 1.290000000000000036e+00 0.000000000000000000e+00
2.529850000000000154e-01 3.561380000000000101e-02 8.984629999999999526e-04 3.295799999999999988e-04 1.791720000000000112e-07 6.153419999999999777e-05 7.896849999999999671e-09 2.100000000000000089e+00 1.290000000000000036e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.623389999999999889e-01 4.008060000000000095e-02 1.394349999999999930e-03 5.948979999999999546e-04 5.418140000000000102e-07 1.190879999999999955e-04 -2.835129999999999856e-11 2.200000000000000178e+00 1.280000000000000027e+00 1.280000000000000027e+00 0.000000000000000000e+00
3.400239999999999929e-01 4.936940000000000078e-02 1.557510000000000014e-03 1.212780000000000108e-03 1.478630000000000105e-06 -1.787120000000000060e-04 7.693520000000000456e-07 1.830000000000000071e+00 1.270000000000000018e+00 1.260000000000000009e+00 0.000000000000000000e+00
3.310049999999999937e-01 3.225890000000000007e-02 3.513960000000000000e-03 1.474800000000000069e-03 3.037900000000000171e-06 -2.117739999999999955e-04 -1.429319999999999937e-06 2.080000000000000071e+00 1.280000000000000027e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.030589999999999895e-01 1.129929999999999997e-02 9.600060000000000104e-04 2.642799999999999837e-04 1.329799999999999904e-07 2.792640000000000083e-05 -6.048790000000000161e-09 1.719999999999999973e+00 1.300000000000000044e+00 1.270000000000000018e+00 0.000000000000000000e+00
2.689650000000000096e-01 4.350090000000000207e-02 8.459640000000000475e-04 3.177899999999999779e-04 1.643970000000000129e-07 6.503299999999999890e-05 -1.112639999999999996e-08 2.299999999999999822e+00 1.280000000000000027e+00 1.280000000000000027e+00 0.000000000000000000e+00
3.160259999999999736e-01 3.881649999999999684e-02 2.305769999999999955e-03 5.126199999999999811e-04 2.723320000000000063e-07 2.112659999999999861e-05 4.862470000000000262e-07 1.250000000000000000e+00 1.320000000000000062e+00 1.300000000000000044e+00 0.000000000000000000e+00
2.969450000000000145e-01 5.687040000000000151e-02 1.269399999999999955e-03 5.242219999999999692e-04 4.269810000000000036e-07 1.243980000000000107e-04 2.359809999999999940e-08 5.999999999999999778e-01 1.310000000000000053e+00 1.330000000000000071e+00 0.000000000000000000e+00
2.641729999999999912e-01 3.437609999999999971e-02 1.700160000000000039e-03 3.577650000000000144e-04 -2.258410000000000104e-08 3.149220000000000318e-05 2.781079999999999913e-07 1.530000000000000027e+00 1.179999999999999938e+00 1.340000000000000080e+00 0.000000000000000000e+00
2.715589999999999948e-01 4.581749999999999712e-02 6.817989999999999684e-04 2.825990000000000229e-04 1.240439999999999956e-07 6.048820000000000135e-05 7.662170000000000435e-10 1.229999999999999982e+00 1.260000000000000009e+00 1.320000000000000062e+00 0.000000000000000000e+00
2.176960000000000006e-01 2.060220000000000107e-02 3.648069999999999785e-05 4.594329999999999768e-06 5.584849999999999977e-11 5.674800000000000496e-07 2.046270000000000085e-11 2.259999999999999787e+00 1.280000000000000027e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.668860000000000121e-01 4.325459999999999722e-02 3.050190000000000149e-04 1.312650000000000112e-04 2.621610000000000008e-08 2.697280000000000033e-05 1.610150000000000070e-09 7.299999999999999822e-01 1.290000000000000036e+00 1.320000000000000062e+00 0.000000000000000000e+00
2.836710000000000065e-01 5.013739999999999863e-02 2.063699999999999909e-03 7.907769999999999947e-04 1.009180000000000094e-06 1.756059999999999989e-04 -4.529709999999999736e-08 2.250000000000000000e+00 1.270000000000000018e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.305760000000000032e-01 2.592389999999999972e-02 2.413099999999999986e-05 5.274829999999999860e-07 1.869370000000000142e-12 8.434250000000000234e-08 2.169390000000000109e-13 1.830000000000000071e+00 1.350000000000000089e+00 1.320000000000000062e+00 0.000000000000000000e+00
3.160259999999999736e-01 3.881649999999999684e-02 2.305769999999999955e-03 5.126199999999999811e-04 2.723320000000000063e-07 2.112659999999999861e-05 4.862470000000000262e-07 1.250000000000000000e+00 1.320000000000000062e+00 1.300000000000000044e+00 0.000000000000000000e+00
2.974459999999999882e-01 4.461099999999999788e-02 4.348059999999999946e-03 1.325460000000000093e-03 3.626209999999999752e-07 1.647270000000000104e-04 -3.161240000000000162e-06 2.049999999999999822e+00 1.310000000000000053e+00 1.260000000000000009e+00 0.000000000000000000e+00
3.111280000000000157e-01 5.965489999999999682e-02 5.487490000000000250e-03 2.170360000000000084e-03 7.489989999999999586e-06 5.300840000000000022e-04 3.010360000000000097e-08 4.799999999999999822e-01 1.209999999999999964e+00 1.520000000000000018e+00 0.000000000000000000e+00
2.702490000000000170e-01 2.987599999999999978e-02 1.841119999999999909e-03 1.226679999999999917e-05 -1.729939999999999922e-09 -1.570570000000000067e-06 6.369619999999999558e-10 2.220000000000000195e+00 1.290000000000000036e+00 1.280000000000000027e+00 0.000000000000000000e+00
3.111280000000000157e-01 5.965489999999999682e-02 5.487490000000000250e-03 2.170360000000000084e-03 7.489989999999999586e-06 5.300840000000000022e-04 3.010360000000000097e-08 4.799999999999999822e-01 1.209999999999999964e+00 1.520000000000000018e+00 0.000000000000000000e+00
2.848249999999999948e-01 5.064760000000000095e-02 2.000689999999999847e-03 7.517119999999999748e-04 9.207760000000000124e-07 1.676360000000000057e-04 -4.479680000000000313e-08 2.279999999999999805e+00 1.280000000000000027e+00 1.280000000000000027e+00 0.000000000000000000e+00
3.031579999999999830e-01 6.091309999999999780e-02 6.207069999999999645e-04 2.133120000000000068e-04 7.761129999999999564e-08 5.263429999999999850e-05 1.075380000000000065e-09 8.499999999999999778e-01 1.260000000000000009e+00 1.330000000000000071e+00 0.000000000000000000e+00
3.031579999999999830e-01 6.091309999999999780e-02 6.207069999999999645e-04 2.133120000000000068e-04 7.761129999999999564e-08 5.263429999999999850e-05 1.075380000000000065e-09 8.499999999999999778e-01 1.260000000000000009e+00 1.330000000000000071e+00 0.000000000000000000e+00
2.618199999999999972e-01 1.549140000000000066e-02 4.388259999999999730e-03 7.103749999999999605e-04 5.317239999999999510e-07 -8.285710000000000330e-05 -1.135940000000000046e-06 1.050000000000000044e+00 1.229999999999999982e+00 1.330000000000000071e+00 0.000000000000000000e+00
3.227070000000000216e-01 6.095380000000000242e-02 3.113359999999999912e-03 4.931949999999999832e-04 1.445769999999999982e-08 -1.026460000000000062e-04 6.109720000000000264e-07 9.799999999999999822e-01 1.260000000000000009e+00 1.320000000000000062e+00 0.000000000000000000e+00
3.071579999999999866e-01 6.310640000000000693e-02 3.393900000000000150e-04 2.054280000000000125e-04 5.411179999999999754e-08 5.156640000000000149e-05 -3.763119999999999719e-09 2.040000000000000036e+00 1.290000000000000036e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.975070000000000214e-01 4.947229999999999683e-02 7.643330000000000263e-03 3.836459999999999870e-03 2.076799999999999835e-05 8.499300000000000431e-04 -5.319159999999999569e-07 1.979999999999999982e+00 1.290000000000000036e+00 1.280000000000000027e+00 0.000000000000000000e+00
4.337139999999999884e-01 1.244640000000000052e-01 3.526210000000000108e-03 1.071969999999999998e-03 1.829040000000000025e-06 2.902919999999999915e-04 9.991200000000000157e-07 8.499999999999999778e-01 1.239999999999999991e+00 1.370000000000000107e+00 0.000000000000000000e+00
2.689650000000000096e-01 4.350090000000000207e-02 8.459640000000000475e-04 3.177899999999999779e-04 1.643970000000000129e-07 6.503299999999999890e-05 -1.112639999999999996e-08 2.299999999999999822e+00 1.280000000000000027e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.923499999999999988e-01 5.269719999999999960e-02 4.288400000000000371e-03 1.719830000000000100e-03 4.663220000000000222e-06 3.933769999999999845e-04 2.626559999999999930e-07 2.100000000000000089e+00 1.300000000000000044e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.641729999999999912e-01 3.437609999999999971e-02 1.700160000000000039e-03 3.577650000000000144e-04 -2.258410000000000104e-08 3.149220000000000318e-05 2.781079999999999913e-07 1.530000000000000027e+00 1.179999999999999938e+00 1.340000000000000080e+00 0.000000000000000000e+00
2.375549999999999884e-01 2.864660000000000123e-02 5.334019999999999864e-04 1.713189999999999906e-04 5.178730000000000210e-08 2.891799999999999994e-05 3.784099999999999888e-10 1.479999999999999982e+00 1.270000000000000018e+00 1.280000000000000027e+00 0.000000000000000000e+00
2.539350000000000218e-01 3.480239999999999723e-02 1.195780000000000020e-03 5.093149999999999848e-04 3.965450000000000082e-07 9.492230000000000426e-05 -2.712209999999999840e-08 1.580000000000000071e+00 1.340000000000000080e+00 1.270000000000000018e+00 0.000000000000000000e+00
3.160259999999999736e-01 3.881649999999999684e-02 2.305769999999999955e-03 5.126199999999999811e-04 2.723320000000000063e-07 2.112659999999999861e-05 4.862470000000000262e-07 1.250000000000000000e+00 1.320000000000000062e+00 1.300000000000000044e+00 0.000000000000000000e+00
2.306860000000000022e-01 2.328210000000000002e-02 1.791429999999999889e-04 1.344770000000000069e-04 2.086989999999999883e-08 2.040799999999999841e-05 -3.131290000000000258e-10 2.089999999999999858e+00 1.300000000000000044e+00 1.280000000000000027e+00 0.000000000000000000e+00
1.977220000000000089e-01 1.194399999999999976e-02 1.822829999999999961e-05 6.378409999999999634e-06 6.540710000000000309e-11 4.341730000000000061e-07 2.126350000000000042e-11 1.889999999999999902e+00 1.239999999999999991e+00 1.320000000000000062e+00 0.000000000000000000e+00
2.038780000000000037e-01 1.350990000000000003e-02 5.223939999999999996e-05 2.341379999999999934e-05 8.166940000000000337e-10 2.663599999999999790e-06 5.943859999999999676e-11 8.499999999999999778e-01 1.139999999999999902e+00 2.009999999999999787e+00 0.000000000000000000e+00
2.124870000000000092e-01 1.575769999999999949e-02 1.890569999999999892e-04 5.490239999999999801e-05 4.633820000000000031e-09 1.980460000000000093e-06 -3.132859999999999871e-09 8.000000000000000444e-01 1.370000000000000107e+00 1.260000000000000009e+00 0.000000000000000000e+00
2.090019999999999933e-01 1.557120000000000032e-02 2.954049999999999948e-05 2.119349999999999961e-05 5.297960000000000387e-10 2.636820000000000023e-06 2.290280000000000052e-11 2.020000000000000018e+00 1.300000000000000044e+00 1.270000000000000018e+00 0.000000000000000000e+00
